time,gesture,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56
6.027,gesture_0_left_20250324-130111.avi,0.380451500415802,0.6175739169120789,0.3914979100227356,0.5851220488548279,0.3899916112422943,0.5476623177528381,0.37672045826911926,0.5191366672515869,0.366441935300827,0.4970494210720062,0.380922794342041,0.5171281695365906,0.3725919723510742,0.480023592710495,0.3626042604446411,0.4576873183250427,0.3542102873325348,0.44064444303512573,0.36584872007369995,0.529650092124939,0.3529872000217438,0.5039929151535034,0.3586008846759796,0.5273869037628174,0.3670360743999481,0.5462672710418701,0.3534049689769745,0.546298086643219,0.3441629409790039,0.5319029688835144,0.3548201620578766,0.5571158528327942,0.36430442333221436,0.5728105902671814,0.34277477860450745,0.5662550926208496,0.3359486758708954,0.5509271621704102,0.34535011649131775,0.5681766271591187,0.3535730242729187,0.5803496837615967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7001401782035828,0.3108742833137512,0.7144129872322083,0.27060672640800476,0.724424421787262,0.27016544342041016,0.7319704294204712,0.2703566253185272,0.6792665719985962,0.2750907838344574,0.6660603284835815,0.27651628851890564,0.6534777879714966,0.27879825234413147,0.7436444759368896,0.29081085324287415,0.6404040455818176,0.30148446559906006,0.7235544919967651,0.3468484580516815,0.6783392429351807,0.3520129919052124,0.8386813402175903,0.5239637494087219,0.5675411820411682,0.5445011854171753,0.9229367971420288,0.7874370217323303,0.47731417417526245,0.830437421798706
6.091,gesture_0_left_20250324-130111.avi,0.38132432103157043,0.6175430417060852,0.39196136593818665,0.5852704048156738,0.39049819111824036,0.5484221577644348,0.37698793411254883,0.519720733165741,0.36687010526657104,0.4971088469028473,0.38119980692863464,0.5170249938964844,0.373033732175827,0.480284184217453,0.3631444275379181,0.45812952518463135,0.3546193838119507,0.4410502314567566,0.3661334812641144,0.5296359062194824,0.3533129096031189,0.504497230052948,0.3590248227119446,0.527953028678894,0.367113322019577,0.5466926097869873,0.35368818044662476,0.5463149547576904,0.3442955017089844,0.5324326157569885,0.3551860749721527,0.557715892791748,0.36458152532577515,0.5732761025428772,0.3430669903755188,0.5663414001464844,0.3358953893184662,0.5516772866249084,0.34564897418022156,0.5692164897918701,0.35401272773742676,0.5811359882354736,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7000940442085266,0.3108576834201813,0.7142956256866455,0.27058321237564087,0.7242327928543091,0.27014192938804626,0.7317568063735962,0.27033671736717224,0.679200291633606,0.2750861346721649,0.665984570980072,0.2765163779258728,0.6533852815628052,0.27879682183265686,0.7433359026908875,0.29075098037719727,0.6402146816253662,0.3014262020587921,0.7233691811561584,0.34680303931236267,0.678239107131958,0.35198336839675903,0.8385632634162903,0.5238468647003174,0.5676716566085815,0.5445682406425476,0.9227112531661987,0.7875515222549438,0.47785109281539917,0.8309706449508667
6.152,gesture_0_left_20250324-130111.avi,0.38227349519729614,0.6178456544876099,0.39280200004577637,0.585439145565033,0.3910978138446808,0.548724889755249,0.37727174162864685,0.5203855037689209,0.36685919761657715,0.4977715313434601,0.3812157213687897,0.5171760320663452,0.3731786906719208,0.48080599308013916,0.3633832633495331,0.45857730507850647,0.3549412488937378,0.44164779782295227,0.366163969039917,0.5299515724182129,0.35251572728157043,0.504499077796936,0.3586015999317169,0.5281023979187012,0.3669922351837158,0.5475354194641113,0.3538758158683777,0.5468364953994751,0.3440245985984802,0.5327617526054382,0.3553335666656494,0.5581242442131042,0.3649305999279022,0.5740522742271423,0.3436283767223358,0.5668937563896179,0.3362619876861572,0.5519713759422302,0.3462044894695282,0.56943678855896,0.3546610474586487,0.5816496014595032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7000226974487305,0.31084004044532776,0.714051365852356,0.27056267857551575,0.7239130735397339,0.2701285481452942,0.7314209342002869,0.2703034579753876,0.6790863871574402,0.27514171600341797,0.6658909916877747,0.2766166031360626,0.6532961130142212,0.2789214253425598,0.7429555654525757,0.29068270325660706,0.6400994062423706,0.301493763923645,0.7232326865196228,0.3467768430709839,0.6782055497169495,0.3519870340824127,0.8385021090507507,0.5237801671028137,0.5678480863571167,0.5445559620857239,0.9226401448249817,0.7883535027503967,0.47876715660095215,0.8311294317245483
6.211,gesture_0_left_20250324-130111.avi,0.3820044994354248,0.6178019046783447,0.3922690749168396,0.5855194330215454,0.3910106420516968,0.5494263172149658,0.37730956077575684,0.5212016105651855,0.3669739067554474,0.4981531500816345,0.3812403976917267,0.5170345306396484,0.3730301260948181,0.48079606890678406,0.36340147256851196,0.4584973156452179,0.3552274703979492,0.4412662386894226,0.36609745025634766,0.5299622416496277,0.3527594804763794,0.5045984387397766,0.3592597246170044,0.5287595987319946,0.3677632510662079,0.5479729771614075,0.35376495122909546,0.5469164252281189,0.3441057801246643,0.5326928496360779,0.3554268777370453,0.557987630367279,0.3648414611816406,0.5734414458274841,0.34352442622184753,0.5670385956764221,0.33619844913482666,0.5518609881401062,0.3460107445716858,0.5691700577735901,0.35417985916137695,0.5810620188713074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6999616026878357,0.3108290433883667,0.713854968547821,0.2705465853214264,0.7236535549163818,0.2701139748096466,0.7311485409736633,0.27026838064193726,0.6790065169334412,0.2751747965812683,0.6658328771591187,0.2766798436641693,0.6532474160194397,0.2789927124977112,0.7426518201828003,0.2906143069267273,0.6400288343429565,0.30151957273483276,0.7231035828590393,0.34672659635543823,0.678180456161499,0.35197874903678894,0.8384491205215454,0.5236299633979797,0.5680418610572815,0.5445441007614136,0.9225732088088989,0.7889479398727417,0.47950881719589233,0.8312820196151733
6.303,gesture_0_left_20250324-130111.avi,0.3815109431743622,0.6190619468688965,0.3917919099330902,0.5864285826683044,0.3906427025794983,0.5496487617492676,0.3776194155216217,0.5209583640098572,0.36777764558792114,0.4979141652584076,0.38185328245162964,0.5188219547271729,0.37392282485961914,0.48184001445770264,0.3643445074558258,0.45943862199783325,0.3565211296081543,0.44191548228263855,0.36686834692955017,0.5309694409370422,0.3534116744995117,0.5041335821151733,0.3586840331554413,0.5283425450325012,0.36694034934043884,0.5476494431495667,0.3545455038547516,0.5473613739013672,0.34452345967292786,0.5332833528518677,0.35527467727661133,0.558594286441803,0.36496782302856445,0.57380211353302,0.34409675002098083,0.5671152472496033,0.336357444524765,0.5521010160446167,0.3457488417625427,0.5693372488021851,0.3540433943271637,0.5810559391975403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.699542224407196,0.31085482239723206,0.713290810585022,0.27058300375938416,0.7231570482254028,0.2701164484024048,0.7306853532791138,0.27025339007377625,0.6786139011383057,0.2753283381462097,0.6655383706092834,0.27683767676353455,0.6529964208602905,0.2791591286659241,0.7422637343406677,0.2905927896499634,0.639929473400116,0.30159375071525574,0.7226548194885254,0.3467019498348236,0.6778007745742798,0.35199064016342163,0.8380731344223022,0.5233560800552368,0.5680779814720154,0.5444801449775696,0.9225150346755981,0.7890411615371704,0.4804103374481201,0.83134526014328
6.369,gesture_0_left_20250324-130111.avi,0.38048046827316284,0.6193819046020508,0.39154431223869324,0.5882552266120911,0.39074671268463135,0.5505926609039307,0.3775869607925415,0.5221164226531982,0.36745399236679077,0.4990144371986389,0.3821730315685272,0.5173685550689697,0.3740129768848419,0.4809671640396118,0.3640586733818054,0.45848727226257324,0.35576608777046204,0.44147244095802307,0.3669721782207489,0.5298759341239929,0.3535156548023224,0.5052497386932373,0.3593299686908722,0.5295000672340393,0.3679085969924927,0.548390805721283,0.35442104935646057,0.5464022159576416,0.3442850410938263,0.5333768725395203,0.35524818301200867,0.558830738067627,0.3649105429649353,0.5738155841827393,0.34378519654273987,0.5659383535385132,0.33608442544937134,0.5521901249885559,0.34553298354148865,0.5700923800468445,0.35390496253967285,0.581549882888794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6993412971496582,0.3109423518180847,0.7130168676376343,0.2706719934940338,0.7228885889053345,0.2701539993286133,0.7304163575172424,0.2702515423297882,0.6783491373062134,0.275594025850296,0.6653109788894653,0.27709105610847473,0.6527817845344543,0.2793957591056824,0.7420220375061035,0.290569007396698,0.6398181915283203,0.30164045095443726,0.7224414348602295,0.3466886579990387,0.6776350736618042,0.3520545959472656,0.8380166888237,0.5228273272514343,0.5680934190750122,0.5443273186683655,0.9223932027816772,0.7900572419166565,0.48112040758132935,0.8314505219459534
6.429,gesture_0_left_20250324-130111.avi,0.38132771849632263,0.620101809501648,0.3927421271800995,0.5882522463798523,0.39096492528915405,0.550891637802124,0.3779986500740051,0.5218265056610107,0.367686003446579,0.4994349777698517,0.38215580582618713,0.5184764266014099,0.37461915612220764,0.48154324293136597,0.36497995257377625,0.4590088427066803,0.3565501272678375,0.44241592288017273,0.36705464124679565,0.530561089515686,0.3536318242549896,0.505679726600647,0.3594248592853546,0.5286223292350769,0.36730003356933594,0.5478413701057434,0.35443437099456787,0.5472076535224915,0.3452650010585785,0.5339575409889221,0.35651063919067383,0.5590808987617493,0.3655198812484741,0.5750022530555725,0.3435554802417755,0.5672400593757629,0.3368449807167053,0.552209734916687,0.34658724069595337,0.5694564580917358,0.3544105887413025,0.5816874504089355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6991196274757385,0.3109374940395355,0.7127981781959534,0.27066686749458313,0.7226485013961792,0.2701457738876343,0.7301955819129944,0.270236611366272,0.6781407594680786,0.2756013870239258,0.6651217937469482,0.27709564566612244,0.6526046991348267,0.27939990162849426,0.7417917847633362,0.2905122935771942,0.6396467685699463,0.30158531665802,0.7221336364746094,0.34667330980300903,0.6773899793624878,0.35204294323921204,0.8379906415939331,0.522506833076477,0.5680757164955139,0.5443030595779419,0.9223899841308594,0.790773332118988,0.4814494550228119,0.8319241404533386
6.49,gesture_0_left_20250324-130111.avi,0.38182130455970764,0.6224748492240906,0.39233118295669556,0.5922160148620605,0.391805499792099,0.5538616180419922,0.3791126310825348,0.5244641900062561,0.3686316907405853,0.502295970916748,0.38276928663253784,0.5205535888671875,0.37493887543678284,0.482826828956604,0.3649338185787201,0.46118462085723877,0.3565587103366852,0.4446988105773926,0.36751890182495117,0.5324695110321045,0.3538753092288971,0.506363570690155,0.35920146107673645,0.5317609906196594,0.36761748790740967,0.5513187050819397,0.3549344837665558,0.548711359500885,0.34518927335739136,0.5366433262825012,0.3558633327484131,0.5634961724281311,0.3652285635471344,0.5782657861709595,0.344323068857193,0.5680463910102844,0.33708491921424866,0.5544420480728149,0.3460400700569153,0.5734256505966187,0.3538220226764679,0.5848680138587952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6988564133644104,0.3109370768070221,0.7125111818313599,0.2706708312034607,0.7223688960075378,0.27014604210853577,0.7299163341522217,0.2702275812625885,0.677859902381897,0.2756216824054718,0.6648558378219604,0.27711427211761475,0.6523546576499939,0.27940812706947327,0.7415176630020142,0.2904925048351288,0.6394422650337219,0.30156266689300537,0.7218236923217773,0.346656858921051,0.6770817637443542,0.3520505726337433,0.8377869725227356,0.5224519968032837,0.5680848360061646,0.5443362593650818,0.9212747812271118,0.7925028204917908,0.48177361488342285,0.832558810710907
6.551,gesture_0_left_20250324-130111.avi,0.38148629665374756,0.6249982714653015,0.3922117352485657,0.5947180986404419,0.39215797185897827,0.5572037696838379,0.3801648020744324,0.5274913311004639,0.36876147985458374,0.5057544708251953,0.38323694467544556,0.5232056975364685,0.37521687150001526,0.4849362075328827,0.36526572704315186,0.4632943272590637,0.35689547657966614,0.44711679220199585,0.36800143122673035,0.5351114273071289,0.3540477156639099,0.5104548931121826,0.3603760302066803,0.5356360673904419,0.36965319514274597,0.5544221997261047,0.3554655909538269,0.5509790182113647,0.3455359935760498,0.5390912294387817,0.35619494318962097,0.5644933581352234,0.36571893095970154,0.5786701440811157,0.3448978066444397,0.569687008857727,0.33740994334220886,0.5568698644638062,0.34629231691360474,0.5740613341331482,0.35420286655426025,0.5846542119979858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6984100937843323,0.3108566403388977,0.7119500041007996,0.27065181732177734,0.7218252420425415,0.27011504769325256,0.7294213175773621,0.2701869010925293,0.6774058938026428,0.27561888098716736,0.6644787788391113,0.27711424231529236,0.6520293354988098,0.27939870953559875,0.7410067915916443,0.2903261184692383,0.6392420530319214,0.3014811873435974,0.7213671803474426,0.3465138375759125,0.6765846014022827,0.3519303500652313,0.8377081155776978,0.5224342346191406,0.5680928826332092,0.5443381071090698,0.9212989807128906,0.7936986088752747,0.482175350189209,0.8333512544631958
6.612,gesture_0_left_20250324-130111.avi,0.3826781213283539,0.6290923953056335,0.3932437598705292,0.5989162921905518,0.392968088388443,0.5613447427749634,0.3814268112182617,0.5314017534255981,0.3702240288257599,0.5095265507698059,0.3833320736885071,0.5263350605964661,0.3753669261932373,0.4879467189311981,0.36528629064559937,0.4662402272224426,0.35681581497192383,0.4499222934246063,0.3678725063800812,0.538781464099884,0.3546700179576874,0.5126842260360718,0.36025524139404297,0.5380609631538391,0.36882317066192627,0.5574715733528137,0.3551793396472931,0.555614173412323,0.3454141914844513,0.5423260927200317,0.3560737073421478,0.5680651664733887,0.3656104803085327,0.5827178955078125,0.3446573317050934,0.5752995014190674,0.33736297488212585,0.5618783831596375,0.3469119071960449,0.579882800579071,0.35540804266929626,0.5913292169570923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6981163620948792,0.3108164668083191,0.711689829826355,0.27061811089515686,0.7215821743011475,0.2700888216495514,0.729196310043335,0.27016666531562805,0.6771020889282227,0.2756022810935974,0.6641981601715088,0.2771052122116089,0.6517560482025146,0.2793920636177063,0.7408271431922913,0.290300577878952,0.6389776468276978,0.3014799654483795,0.7211162447929382,0.3464721143245697,0.6762484312057495,0.351924866437912,0.8377008438110352,0.5224180221557617,0.5680997371673584,0.5443668961524963,0.9213177561759949,0.7967464923858643,0.4824914336204529,0.8346258401870728
6.671,gesture_0_left_20250324-130111.avi,0.3823205530643463,0.629062831401825,0.3931025266647339,0.5969472527503967,0.392625093460083,0.5599484443664551,0.38033804297447205,0.530380129814148,0.3693651854991913,0.5087045431137085,0.3830236792564392,0.5269364714622498,0.3753519654273987,0.48898178339004517,0.3655138611793518,0.46647101640701294,0.3570999503135681,0.44902998208999634,0.36781030893325806,0.5391061902046204,0.354832261800766,0.5121701955795288,0.36013665795326233,0.5372806191444397,0.3684435188770294,0.5571272969245911,0.35544097423553467,0.5558065176010132,0.34578177332878113,0.5415988564491272,0.3560613691806793,0.5663525462150574,0.36554384231567383,0.5812873840332031,0.3452084958553314,0.5756633281707764,0.3376684784889221,0.5623683929443359,0.3466919958591461,0.5790152549743652,0.3550489544868469,0.5899765491485596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6978441476821899,0.31078222393989563,0.711468517780304,0.27060064673423767,0.7213727831840515,0.2700767517089844,0.7290036082267761,0.27015742659568787,0.6768749952316284,0.2755943834781647,0.6639995574951172,0.27710139751434326,0.6515703797340393,0.2793903052806854,0.7407011985778809,0.29028061032295227,0.6388155221939087,0.30148687958717346,0.7208869457244873,0.34642493724823,0.6759698390960693,0.3519139587879181,0.8376964330673218,0.522423505783081,0.5681922435760498,0.5444350838661194,0.9213627576828003,0.7988738417625427,0.4826362729072571,0.835562527179718
6.731,gesture_0_left_20250324-130111.avi,0.38364556431770325,0.6324691772460938,0.3945528566837311,0.601240873336792,0.3938272297382355,0.5645838379859924,0.38150107860565186,0.5358115434646606,0.3700060546398163,0.5145894885063171,0.38402244448661804,0.5298901200294495,0.3762170374393463,0.49222275614738464,0.3663083016872406,0.47040754556655884,0.35800331830978394,0.45391514897346497,0.3685222566127777,0.5425115823745728,0.3551177978515625,0.5170868039131165,0.36093008518218994,0.5419986248016357,0.36976486444473267,0.5613569617271423,0.35599279403686523,0.5596926808357239,0.3462482988834381,0.5455866456031799,0.35661643743515015,0.5705369710922241,0.36598727107048035,0.5854499936103821,0.3457529842853546,0.5801395177841187,0.33855363726615906,0.5656315088272095,0.3480750024318695,0.5828536152839661,0.35651999711990356,0.5944546461105347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.697521448135376,0.3106658160686493,0.7110195755958557,0.27056366205215454,0.7209038138389587,0.2700216472148895,0.7285851240158081,0.2700926959514618,0.6765445470809937,0.2755779027938843,0.6637154221534729,0.2770926356315613,0.6513288617134094,0.27938368916511536,0.7401167750358582,0.2900877892971039,0.6385685205459595,0.30142512917518616,0.720482587814331,0.3462323844432831,0.6755200624465942,0.3518536388874054,0.8375900387763977,0.5223482251167297,0.5681990385055542,0.5444554090499878,0.9204081296920776,0.7992175221443176,0.4828842282295227,0.8369466066360474
6.792,gesture_0_left_20250324-130111.avi,0.3837413787841797,0.6349766850471497,0.3943692147731781,0.6034454703330994,0.39365267753601074,0.5663166046142578,0.3811413645744324,0.5376253724098206,0.37028762698173523,0.5162723660469055,0.38376474380493164,0.5326089859008789,0.37641021609306335,0.4949171841144562,0.3666646182537079,0.47312259674072266,0.35844171047210693,0.45687738060951233,0.3685030937194824,0.5451574325561523,0.3555105924606323,0.5198838114738464,0.36081406474113464,0.5447055697441101,0.3692112863063812,0.5640537142753601,0.3562221825122833,0.5621049404144287,0.34687355160713196,0.5487382411956787,0.3567385971546173,0.5738959312438965,0.36565861105918884,0.5885426998138428,0.34620630741119385,0.5821041464805603,0.33911821246147156,0.5681149363517761,0.34792178869247437,0.5852678418159485,0.3557952046394348,0.596407949924469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6971276998519897,0.31038618087768555,0.7105316519737244,0.27045372128486633,0.7204427123069763,0.2698858082294464,0.7281926870346069,0.2699470818042755,0.6760950088500977,0.27553310990333557,0.6633133888244629,0.2770751416683197,0.6509892344474792,0.2793726921081543,0.7396883368492126,0.2898564040660858,0.6384237408638,0.301387220621109,0.720154345035553,0.34590384364128113,0.6751484274864197,0.3515492379665375,0.8375788927078247,0.5224615335464478,0.5682187676429749,0.5445169806480408,0.9195354580879211,0.8011500239372253,0.48317751288414,0.8384245038032532
6.855,gesture_0_left_20250324-130111.avi,0.38332921266555786,0.6375734806060791,0.39394494891166687,0.6046851277351379,0.39331722259521484,0.5668389201164246,0.380079984664917,0.5381491184234619,0.3696402907371521,0.5169090032577515,0.3843233585357666,0.5357826948165894,0.37645307183265686,0.4975818991661072,0.3664388060569763,0.47548842430114746,0.35815343260765076,0.4584731459617615,0.3687748610973358,0.5482281446456909,0.35556867718696594,0.5213973522186279,0.36049020290374756,0.5468685626983643,0.3690113425254822,0.5670289397239685,0.3562866449356079,0.5646313428878784,0.3465815484523773,0.5512442588806152,0.35668447613716125,0.5776664018630981,0.3663496971130371,0.593172550201416,0.3459130823612213,0.5840506553649902,0.3380028307437897,0.5700317025184631,0.346829891204834,0.5884736776351929,0.3552677035331726,0.6005565524101257,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6966161727905273,0.3101949989795685,0.7100929021835327,0.27034738659858704,0.7200711965560913,0.26976996660232544,0.7278860807418823,0.2698368430137634,0.6755536794662476,0.275482177734375,0.6628087162971497,0.2770487368106842,0.6505372524261475,0.27935734391212463,0.7395145297050476,0.28968802094459534,0.6382321119308472,0.30136170983314514,0.7198382019996643,0.34570786356925964,0.6746500730514526,0.3514185845851898,0.8375756144523621,0.5224541425704956,0.5684803128242493,0.5444689393043518,0.9186156988143921,0.8035709857940674,0.4837201237678528,0.8393277525901794
6.918,gesture_0_left_20250324-130111.avi,0.3827243149280548,0.6380826830863953,0.3936435878276825,0.6053829789161682,0.3923666477203369,0.5687408447265625,0.378944456577301,0.5401858687400818,0.3693048655986786,0.5173822045326233,0.3841211497783661,0.5367981195449829,0.37597185373306274,0.4988955557346344,0.36595526337623596,0.4762580692768097,0.35725873708724976,0.4593588411808014,0.368750661611557,0.5489252209663391,0.3548906147480011,0.5238528251647949,0.36112305521965027,0.5481493473052979,0.3700001537799835,0.5673547387123108,0.35619238018989563,0.5652614831924438,0.34597960114479065,0.5511123538017273,0.35665780305862427,0.5763441920280457,0.36604738235473633,0.5915798544883728,0.34563183784484863,0.5850857496261597,0.337956964969635,0.5704293847084045,0.34703460335731506,0.5878677368164062,0.3550005853176117,0.5996830463409424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6961066722869873,0.3099997639656067,0.7095962762832642,0.2703065276145935,0.7196388840675354,0.2697286605834961,0.7274981737136841,0.2698037326335907,0.6749948263168335,0.275467187166214,0.6622819900512695,0.2770465016365051,0.6500774025917053,0.2793585956096649,0.739165186882019,0.289602130651474,0.6379719972610474,0.3013448715209961,0.7195331454277039,0.3455423414707184,0.674148678779602,0.35126790404319763,0.8374508023262024,0.5224084854125977,0.5686090588569641,0.5444548726081848,0.917877197265625,0.8038957118988037,0.4842674732208252,0.8394628167152405
6.981,gesture_0_left_20250324-130111.avi,0.38244837522506714,0.6364669799804688,0.3932167887687683,0.6051070094108582,0.3920327425003052,0.5689715147018433,0.3789503276348114,0.5404643416404724,0.3690803349018097,0.5181563496589661,0.3837292492389679,0.5363236665725708,0.37560662627220154,0.49824655055999756,0.3652927279472351,0.47575056552886963,0.35640713572502136,0.4592822194099426,0.36832281947135925,0.5485942363739014,0.354422926902771,0.5232464075088501,0.36036330461502075,0.5480130910873413,0.36902257800102234,0.5673809051513672,0.3559033274650574,0.5651572942733765,0.34557050466537476,0.5509686470031738,0.35598546266555786,0.5757310390472412,0.3652476370334625,0.5905709862709045,0.3456493318080902,0.5850016474723816,0.33792099356651306,0.570950984954834,0.346819132566452,0.58754962682724,0.3547365367412567,0.5986185073852539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6960508823394775,0.30989399552345276,0.7095038890838623,0.2702699899673462,0.7195442318916321,0.2697014808654785,0.7273637652397156,0.2697817087173462,0.6749003529548645,0.27546003460884094,0.662187933921814,0.2770474851131439,0.64998859167099,0.2793678641319275,0.7390153408050537,0.28956568241119385,0.6378583908081055,0.3013485372066498,0.7195104956626892,0.34548941254615784,0.6741294264793396,0.35124385356903076,0.8372303247451782,0.5223963260650635,0.5686265230178833,0.5444470047950745,0.9176346659660339,0.8039101362228394,0.48437485098838806,0.8394752740859985
7.036,gesture_0_left_20250324-130111.avi,0.3821198046207428,0.6364836692810059,0.3922773599624634,0.607029139995575,0.39171209931373596,0.5700737833976746,0.3796635866165161,0.5403867959976196,0.3689843714237213,0.5174597501754761,0.3836343586444855,0.5359436869621277,0.3754262924194336,0.49776509404182434,0.3650363087654114,0.47524896264076233,0.35621610283851624,0.45853421092033386,0.3684719502925873,0.5479131937026978,0.3543489873409271,0.5230345726013184,0.3602924048900604,0.548633337020874,0.3693424463272095,0.5677663087844849,0.3560204803943634,0.564150333404541,0.34540891647338867,0.5502926707267761,0.35578253865242004,0.5758824944496155,0.3654163181781769,0.5907381772994995,0.34567397832870483,0.5834816098213196,0.3377794921398163,0.5703551769256592,0.3467242121696472,0.5875844359397888,0.35494714975357056,0.5986893773078918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6959021687507629,0.30981624126434326,0.7093631029129028,0.2702277600765228,0.7194092273712158,0.2696472108364105,0.7272340059280396,0.26971131563186646,0.6746943593025208,0.2754586935043335,0.6619559526443481,0.2770628035068512,0.6497877240180969,0.27940618991851807,0.7389160990715027,0.2894587516784668,0.6377211213111877,0.3013957440853119,0.719484269618988,0.34545454382896423,0.6740813255310059,0.35123446583747864,0.8371886014938354,0.5222904682159424,0.568644642829895,0.5445516109466553,0.9176009297370911,0.8038924932479858,0.48439154028892517,0.8395510911941528
